recall,precision
1.,0.006554307116104869
0.8571428571428571,0.013544018058690745
0.8571428571428571,0.01355421686746988
0.8571428571428571,0.013564431047475508
0.8571428571428571,0.013574660633484163
0.8571428571428571,0.013584905660377358
0.8571428571428571,0.013595166163141994
0.8571428571428571,0.013605442176870748
0.8571428571428571,0.01361573373676248
0.8571428571428571,0.013626040878122634
0.8571428571428571,0.013636363636363636
0.8571428571428571,0.013646702047005308
0.8571428571428571,0.013657056145675266
0.8571428571428571,0.01366742596810934
0.8571428571428571,0.013677811550151976
0.8571428571428571,0.013688212927756654
0.8571428571428571,0.0136986301369863
0.8571428571428571,0.013709063214013708
0.8571428571428571,0.013719512195121951
0.8571428571428571,0.013729977116704805
0.8571428571428571,0.013740458015267175
0.8571428571428571,0.013750954927425516
0.8571428571428571,0.013761467889908258
0.8571428571428571,0.013771996939556235
0.8571428571428571,0.013782542113323124
0.8571428571428571,0.013793103448275862
0.8571428571428571,0.013803680981595092
0.8571428571428571,0.013814274750575594
0.8571428571428571,0.013824884792626729
0.8571428571428571,0.013835511145272867
0.8571428571428571,0.013846153846153847
0.8571428571428571,0.013856812933025405
0.8571428571428571,0.01386748844375963
0.8571428571428571,0.013878180416345412
0.8571428571428571,0.013888888888888888
0.8571428571428571,0.013899613899613899
0.8571428571428571,0.013910355486862442
0.8571428571428571,0.013921113689095127
0.8571428571428571,0.01393188854489164
0.8571428571428571,0.013942680092951201
0.8571428571428571,0.013953488372093023
0.8571428571428571,0.013964313421256789
0.8571428571428571,0.013975155279503106
0.8571428571428571,0.013986013986013986
0.8571428571428571,0.013996889580093312
0.8571428571428571,0.014007782101167316
0.8571428571428571,0.014018691588785047
0.8571428571428571,0.014029618082618862
0.8571428571428571,0.014040561622464899
0.8571428571428571,0.01405152224824356
0.8571428571428571,0.0140625
0.8571428571428571,0.014073494917904612
0.8571428571428571,0.014084507042253521
0.8571428571428571,0.014095536413469069
0.8571428571428571,0.014106583072100314
0.8571428571428571,0.01411764705882353
0.8571428571428571,0.0141287284144427
0.8571428571428571,0.014139827179890024
0.8571428571428571,0.014150943396226415
0.8571428571428571,0.014162077104642014
0.8571428571428571,0.014173228346456693
0.8571428571428571,0.014184397163120567
0.8571428571428571,0.014195583596214511
0.8571428571428571,0.014206787687450671
0.8571428571428571,0.014218009478672985
0.8571428571428571,0.014229249011857707
0.8571428571428571,0.014240506329113924
0.8571428571428571,0.014251781472684086
0.8571428571428571,0.014263074484944533
0.8571428571428571,0.014274385408406027
0.8571428571428571,0.014285714285714285
0.8571428571428571,0.014297061159650517
0.8571428571428571,0.014308426073131956
0.8571428571428571,0.014319809069212411
0.8571428571428571,0.014331210191082803
0.8571428571428571,0.014342629482071713
0.8571428571428571,0.014354066985645933
0.8571428571428571,0.014365522745411013
0.8571428571428571,0.01437699680511182
0.8571428571428571,0.014388489208633094
0.8571428571428571,0.0144
0.8571428571428571,0.014411529223378704
0.8571428571428571,0.014423076923076924
0.8571428571428571,0.014434643143544507
