recall,precision
1.,0.008114856429463172
0.9230769230769231,0.013753581661891117
0.9230769230769231,0.013761467889908258
0.9230769230769231,0.013769363166953529
0.9230769230769231,0.013777267508610792
0.9230769230769231,0.013785180930499713
0.9230769230769231,0.013793103448275862
0.9230769230769231,0.013801035077630822
0.9230769230769231,0.01380897583429229
0.9230769230769231,0.013816925734024179
0.9230769230769231,0.013824884792626729
0.9230769230769231,0.0138328530259366
0.9230769230769231,0.01384083044982699
0.9230769230769231,0.013848817080207732
0.9230769230769231,0.013856812933025405
0.9230769230769231,0.01386481802426343
0.9230769230769231,0.013872832369942197
0.9230769230769231,0.013880855986119144
0.9230769230769231,0.013888888888888888
0.9230769230769231,0.013896931094383324
0.9230769230769231,0.013904982618771726
0.9230769230769231,0.01391304347826087
0.9230769230769231,0.013921113689095127
0.9230769230769231,0.013929193267556587
0.9230769230769231,0.013937282229965157
0.9230769230769231,0.013945380592678676
0.9230769230769231,0.013953488372093023
0.9230769230769231,0.013961605584642234
0.9230769230769231,0.013969732246798603
0.9230769230769231,0.013977868375072802
0.9230769230769231,0.013986013986013986
0.9230769230769231,0.013994169096209912
0.9230769230769231,0.014002333722287048
0.9230769230769231,0.014010507880910683
0.9230769230769231,0.014018691588785047
0.9230769230769231,0.014026884862653419
0.9230769230769231,0.014035087719298246
0.9230769230769231,0.014043300175541252
0.9230769230769231,0.01405152224824356
0.9230769230769231,0.014059753954305799
0.9230769230769231,0.01406799531066823
0.9230769230769231,0.01407624633431085
0.9230769230769231,0.014084507042253521
0.9230769230769231,0.014092777451556078
0.9230769230769231,0.01410105757931845
0.9230769230769231,0.014109347442680775
0.9230769230769231,0.01411764705882353
0.9230769230769231,0.014125956444967627
0.9230769230769231,0.014134275618374558
0.9230769230769231,0.014142604596346494
0.9230769230769231,0.014150943396226415
0.9230769230769231,0.01415929203539823
0.9230769230769231,0.014167650531286895
0.9230769230769231,0.014176018901358535
0.9230769230769231,0.014184397163120567
0.9230769230769231,0.014192785334121822
0.9230769230769231,0.014201183431952662
0.9230769230769231,0.014209591474245116
0.9230769230769231,0.014218009478672985
0.9230769230769231,0.014226437462951986
0.9230769230769231,0.014234875444839857
0.9230769230769231,0.014243323442136498
0.9230769230769231,0.014251781472684086
0.9230769230769231,0.0142602495543672
0.9230769230769231,0.014268727705112961
0.9230769230769231,0.014277215942891136
0.9230769230769231,0.014285714285714285
0.9230769230769231,0.01429422275163788
0.9230769230769231,0.014302741358760428
0.9230769230769231,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
0.8846153846153846,0.014311270125223614
